user_id,order_id,reg_date,transaction_date,revenue
70279,15034,1900-01-01,2015-03-21,453
41023,153842,2014-12-02,2015-10-31,1305
54871,89341,2015-06-21,2015-08-14,1299
9959,75794,2013-03-25,2015-05-12,1446
55613,153689,2014-07-04,2015-11-14,959
37486,71131,2014-06-08,2015-02-02,1393
33973,86634,2015-01-22,2015-02-21,1428
47364,129987,2015-02-15,2015-07-04,926
34805,116912,2013-05-26,2015-02-21,710
47700,2219,2015-10-21,2015-10-21,1112
85004,106666,2015-03-04,2015-03-08,1003
73338,113046,2015-01-06,2015-09-20,837
59999,85939,2015-04-16,2015-06-20,919
98783,63366,2014-07-02,2015-04-28,1404
20134,18236,2014-02-28,2015-06-28,1409
46832,120641,2014-10-11,2015-11-07,535
49264,148564,2014-12-04,2015-04-12,1120
77663,96263,2014-05-19,2015-10-24,862
35290,80989,2014-08-25,2015-08-20,937
24247,88712,2014-09-06,2015-10-27,611
60809,68897,2015-02-05,2015-03-09,1369
36163,48822,2015-04-02,2015-04-05,764
34572,155466,2015-03-23,2015-03-25,1245
58798,123416,2015-06-12,2015-06-13,924
84909,155616,2014-03-19,2015-03-27,549
43110,198237,2014-06-04,2015-02-07,866
71511,26568,2014-10-22,2015-10-14,883
38085,39734,2015-10-04,2015-11-03,702
54973,153331,2014-11-28,2015-09-27,1506
51071,5238,2014-07-28,2015-02-10,1013
64376,141286,2013-04-16,2015-11-14,1170
17901,170570,2015-09-04,2015-11-04,704
72550,113463,2015-01-24,2015-07-11,1368
40373,143049,2014-06-19,2015-11-06,943
42490,167310,2014-12-14,2015-11-12,898
52839,99712,2015-10-03,2015-10-03,1238
47400,183757,2014-11-09,2015-01-24,1115
41873,17610,2014-12-19,2015-07-27,664
70067,139021,2014-11-19,2015-05-23,1314
62622,95170,2013-03-01,2015-07-16,1189
62495,77103,2013-12-01,2015-10-26,1136
20500,49244,2015-02-22,2015-02-23,1246
29635,102771,2013-07-07,2015-06-12,946
34607,155847,2014-12-08,2015-03-09,992
46576,48197,2013-04-05,2015-04-18,1115
71433,33203,2014-11-27,2015-03-06,524
75158,14499,2015-07-29,2015-10-28,1200
66668,76434,2012-03-20,2015-07-09,681
45459,139544,2015-08-14,2015-08-22,786
39785,191461,2015-02-17,2015-08-14,977
50289,119154,2014-09-11,2015-07-18,1107
63067,-48958,2015-02-08,2015-09-30,1054
48973,22478,2014-04-10,2015-02-27,555
63289,88695,2013-08-12,2015-01-20,788
68916,2260,2015-10-06,2015-10-22,1181
102266,17113,2015-07-02,2015-11-02,1160
22674,79107,2014-06-20,2015-02-09,1653
37648,105491,2015-06-25,2015-06-26,1102
73404,113505,2015-06-04,2015-10-30,1100
43998,201327,2013-04-19,2015-05-11,723
81139,103719,2015-07-28,2015-09-02,770
45118,60295,2012-06-10,2015-10-09,693
19573,159785,2015-02-19,2015-08-14,749
71519,82639,2015-02-17,2015-10-08,1057
49297,86603,2014-11-09,2015-09-18,921
39154,51040,2013-12-20,2015-01-17,903
69609,148227,2014-01-08,2015-10-04,858
48500,91483,2015-04-29,2015-05-20,887
54925,106178,2014-03-07,2015-04-07,806
46282,48366,2015-04-22,2015-06-26,609
39073,98655,2014-08-25,2015-10-26,979
86530,81140,2015-09-27,2015-11-15,1013
54437,56294,2015-03-08,2015-10-31,1088
39532,127105,2013-09-08,2015-01-03,322
78801,105850,2015-01-07,2015-01-08,1136
47176,41366,2015-02-06,2015-06-05,708
77667,154380,2015-10-16,2015-10-17,658
47688,169645,2014-12-13,2015-09-13,1077
45853,68910,2015-05-23,2015-09-27,916
29036,132085,2014-12-25,2015-10-03,706
40677,124018,2014-07-03,2015-10-10,1060
29023,127324,2014-12-20,2015-09-05,790
34891,68123,2015-02-13,2015-02-13,752
51949,63477,2015-03-06,2015-10-11,1045
82559,139396,2013-05-23,2015-10-22,1069
61603,49040,2012-06-19,2015-10-25,1132
16971,109506,2014-09-21,2015-02-03,956
80361,71639,2015-07-25,2015-09-26,1105
66871,71713,2015-01-21,2015-06-21,856
34728,140482,2015-10-17,2015-10-17,812
62735,127504,2012-03-11,2015-11-01,1111
29655,70730,2012-12-02,2015-09-10,806
71844,150749,2014-04-04,2015-08-15,1117
69022,20934,2014-01-30,2015-07-14,1193
54393,57097,2014-07-19,2015-09-09,1298
25436,49806,2015-04-13,2015-06-10,1334
50881,78700,2015-01-29,2015-10-09,1203
70188,64384,2012-06-07,2015-06-12,1368
74666,137485,2015-06-19,2015-06-19,1110
58441,90152,2014-01-25,2015-02-15,725
52624,128384,2013-04-04,2015-09-30,788
39963,74420,2015-06-12,2015-06-18,1199
15814,97789,2012-03-27,2015-11-11,1105
20434,43143,2013-12-27,2015-03-14,1189
42132,122350,2014-08-28,2015-02-10,1137
77227,61605,2013-02-24,2015-03-22,1096
77205,42127,2013-07-24,2015-03-16,892
48177,59298,2014-03-06,2015-08-04,956
51238,55782,2012-05-23,2015-01-30,1303
48762,86066,2015-07-02,2015-08-22,472
50123,175722,2015-06-07,2015-06-07,1616
24714,116816,2013-11-25,2015-03-03,752
36437,-4416,2014-11-28,2015-10-24,916
52137,81263,2014-12-23,2015-09-04,897
45285,114364,2012-05-01,2015-03-18,898
35472,140149,2015-06-16,2015-11-14,769
-2734,46751,2015-02-17,2015-07-16,1194
59252,82175,2015-07-13,2015-08-10,867
69912,85498,2015-04-05,2015-06-28,1481
43192,32768,2015-01-30,2015-03-30,1435
50832,154509,2015-04-25,2015-09-09,2069
16493,132486,2015-04-30,2015-06-20,955
90648,92006,2015-02-23,2015-02-23,1066
47170,156684,2014-06-30,2015-02-06,568
54728,140155,2014-11-29,2015-02-17,622
43052,155201,2014-12-27,2015-09-18,851
61316,115309,2015-07-03,2015-07-26,905
61101,176547,2013-03-19,2015-01-19,953
74578,91784,2015-06-02,2015-06-04,1145
33620,140259,2015-05-20,2015-11-05,1254
20819,169140,2015-04-11,2015-08-23,707
29140,132013,2014-12-08,2015-01-22,1173
52330,24190,2013-07-06,2015-09-21,858
43690,87426,2014-12-02,2015-05-16,1286
45005,79630,2015-08-14,2015-08-23,908
39655,6430,2015-03-31,2015-06-14,912
25673,161612,2015-02-08,2015-02-08,1188
72186,98475,2015-07-29,2015-10-25,1058
34352,122560,2013-06-11,2015-06-28,1020
53798,135288,2014-03-19,2015-02-06,792
56683,55248,2014-07-12,2015-04-19,806
90449,101138,2015-05-06,2015-05-08,1379
54753,87797,2014-08-05,2015-10-06,1184
47656,69460,2014-02-14,2015-07-09,1233
45300,84409,2013-11-09,2015-05-25,587
91358,51686,2014-07-12,2015-11-19,1051
11578,59758,2015-06-26,2015-08-17,1396
34447,109893,2015-01-07,2015-04-29,983
83124,122674,2013-01-29,2015-05-14,1181
11959,141872,2013-06-22,2015-04-26,1092
52991,102759,2014-05-12,2015-06-08,812
71467,120828,2015-10-12,2015-11-17,716
33765,57787,2013-12-27,2015-02-08,783
50614,58708,2013-05-23,2015-02-08,789
31509,141238,2015-07-12,2015-08-19,769
45080,127444,2015-03-08,2015-08-30,961
61742,160760,2015-03-07,2015-03-08,1457
33123,43257,2015-02-18,2015-02-28,1258
28820,72757,2014-11-13,2015-08-05,969
92958,74570,2013-08-12,2015-01-31,1176
48884,169054,2015-10-21,2015-10-23,1349
57964,156,2013-08-19,2015-05-06,1035
21821,93957,2012-09-11,2015-04-17,828
16316,88756,2013-01-30,2015-05-06,798
11960,133687,2012-07-31,2015-03-27,1184
60323,80160,2014-10-22,2015-02-07,1492
47160,61725,2013-12-07,2015-03-16,922
66480,42923,2015-04-14,2015-04-16,1101
61527,82997,2014-12-07,2015-10-16,739
49026,142024,2015-04-26,2015-05-24,944
41483,72183,2014-10-20,2015-11-14,1023
33520,74071,2014-12-20,2015-04-01,468
32933,79749,2014-11-16,2015-07-07,786
52445,108919,2015-09-27,2015-09-30,1324
71646,120590,2015-04-16,2015-04-30,476
37847,131090,2015-05-04,2015-05-16,1258
38788,179061,2015-06-29,2015-09-26,1199
83161,91703,2014-07-26,2015-08-12,1276
32080,46348,2015-09-25,2015-10-06,818
15153,73270,2014-10-18,2015-04-15,700
54980,18268,2014-11-10,2015-09-28,1563
60236,204939,2014-11-29,2015-09-08,796
35900,148554,2014-12-27,2015-01-04,1124
13210,166734,2015-06-23,2015-06-29,1026
80640,26252,2014-12-22,2015-06-30,1647
65276,159857,2014-02-04,2015-04-19,1075
100907,87092,2012-05-31,2015-04-07,1066
68716,97686,2015-09-24,2015-09-26,1000
32223,109848,2015-11-07,2015-11-07,523
70511,76584,2015-02-20,2015-10-26,1007
59152,53554,2015-10-25,2015-10-29,957
18641,78159,2015-05-11,2015-06-11,1001
111958,101223,2013-05-23,2015-03-12,911
42038,64438,2015-06-07,2015-08-19,985
53442,202769,2013-09-15,2015-07-18,1027
21977,184727,2014-09-11,2015-06-29,819
63383,105721,2014-09-27,2015-09-28,821
35120,167098,2015-05-16,2015-06-16,1406
47598,160497,2014-08-03,2015-05-26,700
38185,98432,2013-05-25,2015-08-04,791
69051,57038,2014-01-23,2015-01-17,925
31698,102315,2015-03-27,2015-03-28,759
36417,59326,2015-11-13,2015-11-15,937
79216,109692,2014-01-30,2015-04-12,811
38784,67212,2014-11-12,2015-04-02,742
73996,117008,2015-06-14,2015-09-23,862
30630,81089,2014-10-16,2015-02-21,942
42602,125124,2012-08-19,2015-06-24,429
34387,110050,2013-11-11,2015-09-05,1234
89865,64483,2013-07-19,2015-06-15,959
59321,16578,2014-12-05,2015-11-18,1415
36665,123864,2014-07-22,2015-09-07,1222
61890,33445,2015-03-16,2015-06-17,922
45484,69380,2014-12-02,2015-05-11,870
52946,36646,2015-07-25,2015-07-25,923
31493,25217,2014-08-23,2015-02-10,933
41338,92559,2012-04-25,2015-03-16,1364
41756,123928,2014-04-14,2015-10-13,747
55175,149569,2013-09-09,2015-09-20,861
60408,119470,2014-12-21,2015-04-05,919
75073,74320,2014-06-24,2015-04-29,474
51718,70724,2015-10-16,2015-11-08,1192
68456,94633,2015-09-19,2015-11-15,1101
70614,96804,2014-05-08,2015-04-29,1436
55240,151446,2015-04-25,2015-09-29,701
79293,167685,2015-03-09,2015-05-02,793
77941,191150,2015-01-10,2015-01-13,1108
31261,138705,2014-08-06,2015-01-29,1260
55239,34838,2015-04-27,2015-06-25,872
42043,118032,2015-11-07,2015-11-20,995
19775,169055,2015-06-26,2015-08-14,1368
25113,57385,2013-09-24,2015-07-19,1018
55777,90294,2015-09-09,2015-10-15,1359
51592,164264,2014-08-17,2015-08-06,562
76040,77628,2014-07-06,2015-05-12,1322
70402,80053,2014-06-17,2015-05-05,866
84919,85556,2015-07-15,2015-09-20,949
50002,63437,2015-05-12,2015-07-26,1038
26408,107453,2015-07-17,2015-07-31,1183
51957,71322,2015-03-09,2015-10-01,505
51572,103275,2013-09-17,2015-07-03,993
32472,106634,2013-09-03,2015-05-31,1137
56489,179584,2014-11-15,2015-10-10,855
35102,119165,2013-12-19,2015-04-03,919
81711,143438,2014-09-14,2015-10-11,579
36065,210059,2015-02-03,2015-02-04,1414
76009,-5705,2015-07-09,2015-09-17,701
50112,82646,2013-03-09,2015-06-14,1241
17044,21002,2015-10-21,2015-10-23,1156
28117,165958,2015-01-02,2015-08-09,1068
27555,132002,2015-03-31,2015-06-30,1240
19657,97587,2014-10-26,2015-02-28,1392
54111,164976,2015-09-22,2015-10-02,849
30061,114442,2015-07-03,2015-09-14,1295
71401,175155,2015-06-21,2015-06-21,1233
66586,119510,2012-12-31,2015-03-27,964
56910,214133,2014-12-19,2015-01-11,285
78681,72259,2014-06-14,2015-04-18,1555
55043,106220,2013-04-14,2015-01-02,1288
77857,110414,2015-01-06,2015-09-03,1089
33637,115206,2015-05-02,2015-05-10,1133
54797,118601,2015-05-10,2015-10-07,940
67664,176693,2015-05-07,2015-05-20,1094
12837,63005,2014-08-30,2015-03-19,782
58204,71829,2015-06-22,2015-06-25,1183
86996,80482,2014-11-14,2015-07-29,480
39633,112343,2015-03-28,2015-05-31,1229
58041,29025,2015-08-01,2015-09-27,754
60058,83071,2013-05-21,2015-11-20,946
33804,77248,2013-05-22,2015-01-31,1092
37700,119872,2015-09-16,2015-09-25,990
72430,75963,2015-07-25,2015-07-25,726
45981,136835,2014-12-27,2015-05-10,1061
66616,97436,2013-01-07,2015-10-27,1074
65568,116753,2015-03-12,2015-06-04,1619
22828,132131,2012-10-05,2015-05-11,1159
65325,128280,2012-08-04,2015-05-27,574
59810,113726,2014-12-14,2015-05-31,938
82887,47629,2015-06-20,2015-06-20,904
58570,126344,2015-06-12,2015-07-05,1089
53748,68719,2014-10-19,2015-02-12,1202
14887,116391,2015-03-12,2015-07-11,656
44001,108208,2015-06-12,2015-11-16,866
39657,196048,2014-04-25,2015-03-16,842
71951,127334,2015-02-12,2015-08-23,1063
45342,126041,2013-06-22,2015-10-30,1425
64385,42117,2015-03-07,2015-11-12,693
33834,26395,2015-10-29,2015-11-05,1123
60719,171459,2015-01-22,2015-10-18,1118
67804,128821,2015-06-15,2015-10-04,1076
92324,159854,2015-03-09,2015-08-12,724
16762,91619,2013-04-28,2015-05-30,831
54139,60248,2015-01-11,2015-05-03,836
63245,71571,2014-04-08,2015-04-18,919
41544,67343,2015-01-21,2015-03-20,516
34753,85186,2012-04-02,2015-01-17,1030
69716,104309,2015-09-11,2015-10-18,1883
58080,57389,2015-04-26,2015-08-02,794
33337,89209,2013-12-07,2015-06-19,922
24108,66037,2015-06-10,2015-10-24,1126
38034,74747,2015-03-02,2015-10-31,675
39525,92924,2015-03-12,2015-08-08,874
59941,101210,2015-08-17,2015-09-07,910
11415,64052,2015-07-26,2015-08-12,857
38923,112933,2013-08-19,2015-11-09,686
52172,54159,2014-02-02,2015-08-28,984
48952,86214,2013-01-27,2015-10-30,1306
17692,42710,2015-04-25,2015-06-24,963
43593,124101,2015-04-12,2015-10-11,900
17945,165257,2014-10-11,2015-07-23,902
21671,199158,2015-01-06,2015-01-07,911
45317,30531,2015-03-28,2015-08-04,952
40688,139523,2013-08-20,2015-10-23,810
73608,23922,2014-09-01,2015-09-16,926
72314,158692,2014-12-23,2015-04-06,790
26333,97152,2014-03-03,2015-08-07,942
100357,131472,2014-12-19,2015-05-26,1409
50661,62547,2015-01-07,2015-01-08,1205
30566,155443,2014-10-05,2015-03-04,1538
77370,142646,2014-12-17,2015-06-14,557
8397,37255,2015-08-09,2015-09-29,881
61746,89932,2014-06-04,2015-04-28,677
38398,34015,2015-05-10,2015-11-14,728
29999,197326,2015-08-27,2015-08-27,1165
51265,199400,2015-02-21,2015-03-07,902
56884,133654,2013-11-25,2015-06-15,643
48695,90269,2014-02-19,2015-03-11,969
24513,73854,2014-11-07,2015-05-22,827
16056,98571,2014-12-07,2015-09-19,1069
30907,90607,2013-12-17,2015-08-11,1136
70640,43195,2014-02-07,2015-09-17,1143
81826,89259,2015-07-01,2015-07-30,1131
50976,-17322,2014-07-11,2015-02-24,1253
29377,145624,2015-01-30,2015-10-21,1123
77757,32206,2015-03-27,2015-06-16,886
67391,53707,2015-01-11,2015-04-04,975
31243,147053,2015-04-04,2015-07-05,1238
44275,151354,2013-08-30,2015-06-10,211
36541,88560,2015-11-07,2015-11-08,1244
58507,78000,2015-08-20,2015-09-03,997
28602,81631,2015-07-01,2015-08-16,1131
52912,77526,2014-06-23,2015-02-06,1199
8633,136989,2015-07-25,2015-09-05,988
62843,56490,2015-01-27,2015-03-02,1311
39736,192602,2014-04-18,2015-07-04,1097
62066,142122,2015-03-29,2015-04-05,1234
69354,138206,2013-09-12,2015-11-18,1107
-25282,-14089,2014-09-19,2015-01-19,1107
64081,78824,2015-07-29,2015-08-21,952
53845,107717,2015-04-12,2015-06-05,1103
15892,87936,2015-02-28,2015-08-04,900
71424,145071,2015-04-17,2015-11-07,1093
57559,52082,2013-04-22,2015-03-21,1111
91646,122051,2015-08-29,2015-11-08,1231
69370,50981,2012-06-08,2015-03-13,913
2635,48371,2015-05-18,2015-07-26,939
45519,129189,2013-08-17,2015-02-03,1194
74281,123868,2014-08-03,2015-03-20,651
12895,39896,2013-04-17,2015-07-02,1162
50352,163844,2015-07-27,2015-07-27,1271
30300,16775,2015-02-17,2015-08-23,1280
56367,151409,2015-09-13,2015-11-06,768
58616,138528,2015-08-30,2015-09-13,825
48129,116059,2013-05-25,2015-05-17,823
62448,138658,2015-08-31,2015-10-13,1395
32848,199728,2012-03-01,2015-10-23,1054
37917,133742,2014-06-24,2015-06-16,793
21507,-3641,2014-11-12,2015-09-11,780
64400,1653,2015-02-14,2015-06-14,781
53095,65163,2015-05-24,2015-07-15,1007
48677,90546,2014-04-30,2015-08-03,523
23366,60147,2015-08-21,2015-08-29,1046
67498,30787,2015-06-22,2015-09-14,776
40725,70000,2015-06-22,2015-11-11,1127
70632,104461,2015-09-09,2015-09-09,845
66571,64034,2015-09-18,2015-11-19,869
56373,105043,2015-07-18,2015-08-17,1070
52667,74583,2015-04-13,2015-04-13,972
58326,102365,2014-04-04,2015-03-07,925
34931,49594,2014-12-20,2015-03-22,747
51442,76383,2014-04-10,2015-11-13,896
90733,93766,2014-04-24,2015-01-31,1053
72417,151175,2015-10-08,2015-11-07,992
24967,170632,2015-04-02,2015-08-28,706
46799,135759,2015-02-05,2015-10-08,832
27351,73368,2015-04-19,2015-07-08,745
41409,85752,2014-02-06,2015-01-06,2004
58365,145127,2012-05-08,2015-08-09,1569
60688,68159,2015-02-15,2015-08-24,779
72177,217313,2015-05-29,2015-06-12,1310
17660,126912,2015-03-25,2015-07-05,641
33082,74930,2014-09-10,2015-09-17,1118
64635,104056,2015-04-12,2015-04-28,1105
52856,71894,2014-09-29,2015-10-25,1032
35620,14081,2013-07-28,2015-06-04,1242
80073,105426,2015-09-10,2015-11-18,1040
62274,159797,2015-04-24,2015-04-26,966
69085,92231,2015-06-20,2015-06-20,1006
-11012,99267,2012-06-30,2015-09-02,927
82235,102894,2015-05-05,2015-05-21,1016
52265,128541,2014-03-30,2015-08-29,657
40077,106952,2014-08-14,2015-02-23,864
67629,113701,2015-06-05,2015-10-16,934
68769,99499,2015-10-26,2015-11-03,1255
42585,75459,2015-01-25,2015-10-12,915
36723,82957,2013-12-01,2015-09-09,1047
54907,49695,2014-04-27,2015-01-21,1013
52471,90522,2014-03-22,2015-04-01,836
34651,16966,2014-02-10,2015-09-17,838
75646,111372,2015-02-23,2015-10-03,1292
54731,140674,2015-09-16,2015-09-17,947
39037,62691,2015-08-18,2015-09-10,1277
47965,77599,2014-06-17,2015-11-02,1474
32490,98485,2015-09-14,2015-09-14,1113
68437,108601,2015-04-24,2015-11-17,1187
59273,144770,2015-04-17,2015-06-07,925
39599,151725,2015-04-15,2015-07-26,1316
40939,167509,2014-12-16,2015-02-14,1025
68623,115493,2014-11-09,2015-08-25,929
63604,49693,2014-02-05,2015-09-08,899
73824,18396,2013-08-26,2015-02-12,634
61791,147077,2015-01-28,2015-08-26,1435
30075,79540,2014-07-21,2015-08-10,1069
36155,7561,2015-07-05,2015-09-01,1267
58864,131415,2015-07-24,2015-09-25,1247
29468,91624,2015-04-05,2015-06-15,587
13351,88348,2012-12-14,2015-08-30,243
62816,67746,2012-12-29,2015-08-25,968
15152,173133,2014-03-02,2015-03-13,1074
37083,76829,2013-12-04,2015-06-19,1021
60411,124120,2014-03-08,2015-06-12,750
64657,266901,2014-04-29,2015-06-27,1155
42847,106088,2014-10-13,2015-04-13,947
19287,128433,2013-02-01,2015-04-19,868
52288,124256,2013-08-29,2015-08-15,1126
43699,96094,2013-04-26,2015-03-24,697
41700,166372,2013-12-16,2015-04-04,1106
2342,155444,2012-12-11,2015-10-28,1097
88733,132803,2015-08-17,2015-08-28,1505
87418,113637,2014-09-28,2015-04-12,1190
61504,94262,2015-07-14,2015-11-10,885
68511,71724,2014-12-05,2015-04-22,1332
61952,8792,2014-10-06,2015-09-27,956
76896,125429,2012-05-29,2015-01-20,977
25652,135145,2014-04-21,2015-06-28,997
45585,23098,2014-04-10,2015-04-06,706
45705,78902,2015-03-03,2015-05-07,816
61799,134168,2014-07-29,2015-09-28,732
35464,-34953,2014-08-15,2015-02-12,1159
53999,90000,2015-06-14,2015-08-29,1105
42907,99654,2014-01-11,2015-06-19,1097
64049,115599,2014-12-17,2015-09-01,792
48308,100044,2013-12-24,2015-05-26,1154
69772,69318,2014-07-16,2015-04-14,769
54422,141291,2015-06-28,2015-07-07,1218
6738,79317,2014-06-13,2015-02-20,1020
51280,97569,2015-07-05,2015-08-30,1020
60504,116889,2014-10-03,2015-02-14,1116
67267,144288,2015-03-12,2015-03-12,1067
53189,-5294,2015-07-31,2015-09-14,1012
34427,49266,2015-02-22,2015-10-04,724
52847,175595,2015-07-30,2015-10-20,850
72438,100159,2014-02-24,2015-10-26,1119
45502,149112,2015-10-06,2015-10-18,1191
21546,138212,2015-06-19,2015-07-09,1261
54396,84324,2015-01-14,2015-05-08,836
46983,-1626,2014-11-30,2015-07-13,993
28439,-13228,2015-02-19,2015-03-15,617
46433,44010,2014-02-16,2015-06-28,1448
64512,26351,2015-01-24,2015-05-16,929
66405,171750,2015-09-06,2015-09-26,882
53724,81154,2015-02-27,2015-09-07,1271
54115,118277,2015-01-31,2015-08-22,1490
36108,92384,2014-04-19,2015-05-01,1097
8094,153153,2014-08-30,2015-05-29,818
42687,123103,2015-04-20,2015-04-20,885
37263,273246,2015-06-22,2015-07-25,1250
58944,39111,2015-07-23,2015-08-29,979
38559,-22868,2014-08-04,2015-02-22,1333
75137,50804,2015-06-29,2015-09-05,976
46347,60211,2015-01-09,2015-02-14,1060
40097,75693,2013-07-17,2015-01-24,882
61432,75762,2015-01-16,2015-04-01,1314
53618,169719,2013-07-27,2015-05-23,493
73195,155930,2014-04-23,2015-08-06,992
55207,208309,2015-07-13,2015-08-15,938
65899,145727,2015-08-29,2015-09-12,1271
52175,131695,2013-08-26,2015-05-09,1160
32625,131532,2013-07-22,2015-03-11,1458
29088,54264,2014-07-27,2015-02-02,1353
56424,-1844,2013-10-21,2015-10-22,1171
19780,146670,2013-07-21,2015-06-28,936
68209,97908,2014-09-07,2015-10-16,814
67798,140338,2015-01-30,2015-09-15,755
71866,98991,2014-12-29,2015-02-09,1304
57069,135068,2013-03-16,2015-06-14,1103
19934,206438,2015-05-13,2015-05-13,1093
59858,-25050,2015-04-13,2015-06-08,1004
75237,79120,2014-11-07,2015-07-16,1106
2263,108591,2015-07-27,2015-10-30,1064
46588,99620,2014-01-30,2015-03-07,630
29518,41560,2013-03-30,2015-09-06,1051
38726,139253,2015-05-31,2015-06-03,769
81382,144575,2015-03-06,2015-08-08,693
45750,95301,2015-01-15,2015-01-23,769
73596,29168,2015-04-12,2015-05-13,894
29469,114508,2014-10-04,2015-09-27,1413
52236,237952,2013-08-15,2015-09-12,1290
55020,64859,2014-07-13,2015-10-15,1121
37242,108022,2013-04-23,2015-09-07,1314
87891,97179,2014-06-01,2015-09-21,940
24891,111688,2012-11-14,2015-04-11,1268
38521,106308,2014-04-30,2015-11-10,937
15707,76364,2015-01-10,2015-10-28,846
92497,78117,2015-10-04,2015-10-05,1423
29784,127980,2015-11-04,2015-11-17,1058
73162,40469,2015-06-24,2015-09-10,1115
25738,116233,2014-06-23,2015-08-14,1171
53780,119291,2015-07-24,2015-08-22,1122
62971,102964,2015-04-24,2015-04-25,817
54602,66508,2013-08-21,2015-11-20,1000
34578,80285,2014-09-18,2015-01-06,1142
55144,131522,2014-07-31,2015-05-25,1347
23041,61290,2014-05-27,2015-05-20,471
46815,155780,2015-10-22,2015-11-09,914
30679,69757,2015-03-08,2015-07-26,842
63945,136753,2015-05-07,2015-10-25,864
49355,3578,2015-07-28,2015-08-04,1027
20599,60516,2013-01-12,2015-06-19,874
70517,122752,2014-07-27,2015-02-23,1176
90493,36466,2015-03-01,2015-06-06,1182
43249,-26092,2014-10-10,2015-03-13,1206
17632,151263,2015-06-06,2015-09-09,1105
68363,138164,2015-09-27,2015-09-27,799
36041,107696,2015-08-04,2015-08-04,1144
