order_id_new,order_try_id_new,calc_created,metered_price,upfront_price,distance,duration,gps_confidence,entered_by,b_state,dest_change_number,prediction_price_type,predicted_distance,predicted_duration,change_reason_pricing,ticket_id_new,device_token,rider_app_version,order_state,order_try_state,driver_app_version,driver_device_uid_new,device_name,eu_indicator,overpaid_ride_ticket,fraud_score
3322,3322,2020-03-06 7:10:17,62374.04,,35995,7522,0,client,finished,1,prediction,35995,2525,,316,,CA.5.45,finished,finished,DA.4.42,1770,TECNO MOBILE LIMITED TECNO KA7,0,0,
342,342,2020-02-05 12:32:21,14998.26,13000,11247,1840,1,client,finished,1,upfront,9376,1685,,1741,,CI.4.14,finished,finished,DA.4.37,2057,TECNO Camon CX,0,0,
354,354,2020-02-05 14:32:43,6000,6000,224,192,0,client,finished,1,upfront,2782,510,,1760,,CI.4.13,finished,finished,DA.4.37,859,Samsung SM-G928F,0,0,
545,545,2020-02-07 16:17:39,7.64,8.6,8464,1354,1,client,finished,1,upfront,10705,1368,,1989,,CA.5.42,finished,finished,DA.4.37,869,HUAWEI STK-LX1,1,0,-404
917,917,2020-02-10 16:51:20,5.17,4.2,5135,569,1,client,finished,1,upfront,3484,534,,2375,,CA.5.43,finished,finished,DA.4.37,783,HUAWEI CLT-L29,1,0,
921,921,2020-02-10 20:22:10,48100.51,30000,27366,4874,1,client,finished,1,upfront,19131,2976,,2515,,CI.4.17,finished,finished,DI.3.34,28,"iPhone7,2",0,0,
1051,1051,2020-02-12 7:48:28,2.5,4.4,1622,410,1,client,finished,1,upfront,3497,895,,2529,,CI.4.18,finished,finished,DA.4.39,1268,HUAWEI VNS-L21,1,0,-4040
1227,1227,2020-02-14 6:24:36,2,2.1,41,31,1,client,finished,1,upfront,2504,350,,2764,,CI.4.17,finished,finished,DA.4.34,501,HUAWEI ATU-L21,1,0,-33
1413,1413,2020-02-15 4:29:53,2.5,2.7,2254,293,1,client,finished,1,upfront,2102,421,,2887,,CA.5.43,finished,finished,DA.4.39,729,HUAWEI VNS-L21,1,0,-285
1491,1491,2020-02-15 22:04:55,5.9,4.5,4542,631,1,client,finished,1,upfront,3472,419,,3077,,CA.5.43,finished,finished,DA.4.39,1926,Samsung SM-A605FN,1,0,-688
1762,1762,2020-02-19 3:14:22,26279.76,,19891,1889,0,client,finished,1,prediction,10048,1155,,3366,,CA.5.43,finished,finished,DI.3.28,167,"iPhone8,1",0,1,
1249,1249,2020-02-14 15:10:41,41675.82,10000,21272,8012,0,client,finished,1,upfront,6694,1059,,3183,,CI.4.17,finished,finished,DA.4.39,612,Xiaomi Mi A3,0,0,
2350,2350,2020-02-24 0:31:29,7733.46,,5402,749,1,client,finished,1,prediction,8515,1065,,4025,,CA.5.23,finished,finished,DA.4.34,689,TECNO MOBILE LIMITED TECNO LC6a,0,0,
1877,1877,2020-02-20 11:06:25,7.49,8,10715,912,1,client,finished,1,upfront,11048,1068,,4118,,CI.4.19,finished,finished,DA.4.39,641,HUAWEI EVA-L19,1,0,0
2456,2456,2020-02-25 10:32:51,3.21,3.8,4348,599,1,client,finished,1,upfront,5272,766,,4197,,CA.5.44,finished,finished,DA.4.41,1218,Samsung SM-A202F,1,0,-1305
2382,2382,2020-02-24 13:00:16,6000,,316,1860,0,client,finished,1,prediction,3232,718,,4169,,CA.5.38,finished,finished,DA.4.39,2104,TECNO MOBILE LIMITED TECNO BA2,0,0,
2221,2221,2020-02-22 22:54:43,6000,,1443,674,1,client,finished,1,prediction,9383,1247,,3976,,CA.5.42,finished,finished,DA.4.37,654,TECNO MOBILE LIMITED TECNO KA7,0,0,
2654,2654,2020-02-27 19:35:09,22025.46,,15809,3125,0,client,finished,1,prediction,15809,2427,,4453,,CI.4.19,finished,finished,DA.4.34,371,Samsung SAMSUNG-SM-G920A,0,0,
2641,2641,2020-02-27 16:09:32,4,7.6,562,180,1,client,finished,1,upfront,4991,764,,4429,,CA.5.44,finished,finished,DA.4.39,568,Xiaomi Redmi 5 Plus,1,0,
2956,2956,2020-03-01 10:55:48,2.75,4.9,2,2,1,client,finished,1,upfront,4937,648,,4749,,CA.5.32,finished,finished,DA.4.41,1246,Samsung SM-G920F,1,0,-864
3310,3310,2020-03-05 22:30:43,6000,,1947,401,1,client,finished,1,prediction,21383,2403,,294,,CA.5.44,finished,finished,DA.4.30,806,Samsung SM-G532F,0,0,
3722,3722,2020-03-09 17:42:34,6.01,4.5,7714,821,1,client,finished,1,upfront,5711,545,,760,,CA.5.46,finished,finished,DA.4.42,2089,HUAWEI MAR-LX1A,1,0,-896
3564,3564,2020-03-08 1:41:45,7.08,6.7,10354,805,1,client,finished,3,upfront,9658,782,,562,,CI.4.19,finished,finished,DA.4.42,673,Samsung SM-A500FU,1,0,-175
4120,4120,2020-03-13 15:59:41,10.35,10.7,15026,1562,1,client,finished,1,upfront,14658,1805,,1214,,CI.4.23,finished,finished,DA.4.42,1453,Sony G8441,1,0,0
3914,3914,2020-03-11 17:15:45,4.9,4.1,3818,1030,1,client,finished,1,upfront,4691,553,,1068,,CI.4.19,finished,finished,DA.4.42,1728,LGE LG-M200,1,0,-944
3718,3718,2020-03-09 19:45:37,7327.02,,4129,1151,1,client,finished,1,prediction,14969,3472,,765,,CA.5.26,finished,finished,DA.4.37,793,TECNO K7,0,0,
3046,3046,2020-03-02 13:35:10,2.5,2.5,1313,359,1,client,finished,1,upfront,1908,390,,4899,,CI.4.19,finished,finished,DA.4.42,1048,Xiaomi Redmi 5 Plus,1,0,
3116,3116,2020-03-03 14:02:46,8487.96,,5666,1028,1,client,finished,1,prediction,6017,933,,52,,CI.4.20,finished,finished,DA.4.31,992,TECNO K7,0,0,
3145,3145,2020-03-03 22:58:51,4.72,4.4,5307,709,1,client,finished,1,upfront,5007,618,,119,,CA.5.46,finished,finished,DA.4.39,427,Samsung SM-G532F,1,0,
3097,3097,2020-03-03 8:15:52,22.39,,27036,3355,1,client,finished,2,upfront_destination_changed,18975,2448,client_destination_changed,139,,CA.5.44,finished,finished,DA.4.42,1383,Samsung SM-A310F,1,0,
3560,3560,2020-03-08 0:33:35,5.2,4.3,7228,577,1,client,finished,1,upfront,5496,519,,600,,CA.5.46,finished,finished,DA.4.42,607,HUAWEI NEM-L21,1,0,-279
3262,3262,2020-03-05 13:13:54,32952.74,,23085,2732,1,client,finished,1,prediction,22987,2437,,284,,CI.4.11,finished,finished,DA.4.41,921,TECNO-W3,0,0,
3867,3867,2020-03-11 10:36:53,7793.4,,11135,2368,0,client,finished,1,prediction,11135,1896,,930,,CA.4.91,finished,finished,DA.4.39,1017,TECNO F3,0,0,
4086,4086,2020-03-13 11:31:33,3783.2,,5602,880,1,client,finished,1,prediction,4737,927,,1167,,CI.4.11,finished,finished,DA.4.42,482,TECNO-C9,0,0,-52
4116,4116,2020-03-13 15:41:09,15.32,12.2,23720,2514,1,client,finished,1,upfront,20747,2474,,1206,,CA.5.23,finished,finished,DA.4.34,1748,BullittGroupLimited S31,1,0,-92
3365,3365,2020-03-06 15:38:34,13296.72,,7540,2733,1,client,finished,1,prediction,10525,2114,,381,,CA.5.45,finished,finished,DA.4.42,1112,TECNO MOBILE LIMITED TECNO LA7,0,0,
3551,3551,2020-03-07 23:34:44,5.36,5.6,7272,633,1,client,finished,2,upfront,7317,721,,603,,CA.5.43,finished,finished,DA.4.42,666,Samsung SM-G960F,1,0,
3658,3658,2020-03-09 7:15:28,12.45,7,14089,2342,1,client,finished,1,upfront,8015,1185,,676,,CA.5.45,finished,finished,DA.4.42,757,Samsung SM-A520F,1,0,
3664,3664,2020-03-09 8:38:50,16591.5,,13449,1629,1,client,finished,1,prediction,7999,1147,,685,,CA.5.45,finished,finished,DA.4.42,1733,TECNO-J8,0,1,
3944,3944,2020-03-11 23:27:10,7145.76,,4669,787,1,client,finished,1,prediction,3485,466,,1010,,CA.5.42,finished,finished,DA.4.42,1939,Samsung SM-N915T,0,0,
2591,2591,2020-02-27 4:19:00,11.28,12.6,15609,1616,1,client,finished,1,upfront,18949,1585,,810,,CA.5.36,finished,finished,DA.4.41,1528,Samsung SM-J510FN,1,0,-246
4117,4117,2020-03-13 15:51:33,10684.26,,5651,2236,1,client,finished,1,prediction,5738,1114,,1200,,CA.5.19,finished,finished,DI.3.34,188,"iPhone7,1",0,0,-40
3978,3978,2020-03-12 10:56:56,13350.96,,9352,1874,1,client,finished,1,prediction,7685,1253,,1057,,CA.4.58,finished,finished,DA.4.39,1984,Samsung SM-N920V,0,0,
3439,3439,2020-03-07 0:07:34,6000,,239,127,1,client,finished,1,prediction,9404,1231,,421,,CA.5.46,finished,finished,DA.4.42,1002,TECNO MOBILE LIMITED TECNO KC8,0,0,
4046,4046,2020-03-12 23:10:37,14481.54,,9354,2491,0,client,finished,1,prediction,9354,1235,,1136,,CA.5.47,finished,finished,DA.4.42,1805,Samsung SAMSUNG-SM-J120A,0,0,
3008,3008,2020-03-02 4:35:19,5.34,5.2,9713,737,1,client,finished,1,upfront,9298,719,,4850,,CI.4.19,finished,finished,DA.4.31,1295,Samsung SM-A705FN,1,0,-334
2321,2321,2020-02-23 18:15:45,16623.78,,12265,2226,0,client,finished,1,prediction,13330,1834,,312,,CA.5.43,finished,finished,DA.4.39,2104,TECNO MOBILE LIMITED TECNO BA2,0,1,
3440,3440,2020-03-07 0:17:44,3.72,2.9,4165,495,1,client,finished,1,upfront,2870,395,,417,,CI.4.19,finished,finished,DA.4.42,711,Samsung SM-A530F,1,0,-1052
3104,3104,2020-03-03 9:30:36,4.25,4.6,6862,687,1,client,finished,1,upfront,6838,889,,108,,CI.4.19,finished,finished,DI.3.36,204,"iPhone9,3",1,0,
3543,3543,2020-03-07 22:30:55,6000,,3094,553,1,client,finished,1,prediction,3717,596,,547,,CA.5.46,finished,finished,DA.4.42,1682,HUAWEI JKM-LX1,0,1,
3680,3680,2020-03-09 12:03:26,5044.3,,7795,1073,1,client,finished,1,prediction,9465,1609,,824,,CA.5.46,finished,finished,DA.4.39,429,HMD Global Nokia 2.2,0,0,
3879,3879,2020-03-11 11:39:08,7.82,6.3,9127,1313,1,client,finished,1,upfront,7524,967,,938,,CI.4.19,finished,finished,DA.4.37,1219,LGE LG-M700,1,0,-54
3860,3860,2020-03-11 7:46:43,4.25,8.4,159,69,1,client,finished,1,upfront,5149,832,,914,,CA.5.44,finished,finished,DA.4.42,1897,Samsung SM-G960F,1,0,
2374,2374,2020-02-24 11:18:40,12641.52,,7012,2636,0,client,finished,1,prediction,5336,862,,4084,,CA.5.42,finished,finished,DA.4.37,654,TECNO MOBILE LIMITED TECNO KA7,0,0,
969,969,2020-02-11 11:17:49,5.32,4.7,4186,1136,1,client,finished,1,upfront,4536,830,,2443,,CA.5.43,finished,finished,DA.4.30,1054,HMD Global Nokia 2.2,1,0,-300
72,72,2020-02-02 14:31:25,6000,13500,799,272,1,client,finished,1,upfront,10113,1523,,1450,,CI.4.17,finished,finished,DA.4.37,625,TECNO L8 Lite,0,0,
148,148,2020-02-03 11:04:09,27435.6,74500,12124,3335,0,client,finished,3,upfront,38107,2694,client_destination_changed,1510,,CI.4.17,finished,finished,DA.4.14,168,TECNO MOBILE LIMITED TECNO KC6,0,1,
1313,1313,2020-02-14 19:36:58,4.22,4,3941,583,1,client,finished,1,upfront,4010,474,,2826,,CA.5.43,finished,finished,DI.3.32,162,"iPhone8,1",1,0,-1040
344,344,2020-02-05 12:21:20,3.52,2.8,4696,711,1,client,finished,1,upfront,3287,591,,1753,,CI.4.17,finished,finished,DA.4.31,894,HUAWEI POT-LX1,1,0,-650
817,817,2020-02-09 17:23:43,10269.48,6000,7999,856,0,client,finished,1,upfront,2972,551,,2293,,CA.5.43,finished,finished,DA.4.39,1604,TECNO W4,0,0,
1357,1357,2020-02-14 23:43:35,10723.02,10500,8268,971,1,client,finished,1,upfront,8137,1004,,2855,,CI.4.17,finished,finished,DA.4.39,1053,HMD Global Nokia 3.1,0,0,
1712,1712,2020-02-18 12:11:04,7.55,6.2,9904,1072,1,client,finished,1,upfront,7366,946,,3297,,CI.4.17,finished,finished,DA.4.39,2060,HUAWEI RNE-L21,1,0,-140
1508,1508,2020-02-16 1:02:21,8.18,10,7570,779,1,driver,finished,2,upfront,9317,1005,,3024,,CI.4.17,finished,finished,DA.4.39,122,Samsung GT-I9505,1,0,-136
1965,1965,2020-02-21 7:17:22,16.29,13.3,18336,3177,1,client,finished,1,upfront,17691,2072,,3630,,CI.4.17,finished,finished,DI.3.34,240,"iPhone9,4",1,0,-52
2339,2339,2020-02-23 19:42:11,9571.26,,6650,1138,1,client,finished,1,prediction,6238,854,,4009,,CA.5.38,finished,finished,DA.4.16,2133,HUAWEI TIT-AL00,0,0,
2362,2362,2020-02-24 9:17:49,29810.76,,20551,3235,0,client,finished,1,prediction,20551,2674,,4060,,CA.5.44,finished,finished,DA.4.39,516,TECNO K7,0,0,
2381,2381,2020-02-24 12:27:04,6000,,27,28,1,client,finished,1,prediction,7073,1295,,4091,,CA.5.25,finished,finished,DA.4.39,1280,HUAWEI CAM-L21,0,0,
2232,2232,2020-02-22 23:46:54,8534.04,,5954,916,1,client,finished,1,prediction,5988,759,,4111,,CI.4.17,finished,finished,DA.4.34,689,TECNO MOBILE LIMITED TECNO LC6a,0,0,
2516,2516,2020-02-26 3:58:31,14661.24,,10142,2201,1,client,finished,1,prediction,4794,692,,4275,,CA.5.26,finished,finished,DA.4.37,1435,TECNO MOBILE LIMITED TECNO F3,0,0,
2522,2522,2020-02-26 6:14:10,6000,,3610,547,0,client,finished,1,prediction,3610,781,,4284,,CA.5.44,finished,finished,DA.4.41,1490,INFINIX MOBILITY LIMITED Infinix X624B,0,0,
2500,2500,2020-02-25 20:14:37,14208.48,,9918,2062,1,client,finished,1,prediction,9543,1388,,4282,,CA.5.38,finished,finished,DA.4.34,848,TECNO CX Air,0,0,
2575,2575,2020-02-26 20:12:31,8.61,8.5,12455,918,1,client,finished,1,upfront,12400,884,,4365,,CI.4.19,finished,finished,DA.4.41,1619,Samsung SM-A505FN,1,0,-224
1841,1841,2020-02-19 20:06:24,14312.6,,4993,1747,1,client,finished,1,prediction,4107,523,,3452,,CA.5.32,finished,finished,DA.4.39,1590,HMD Global Nokia 2.2,0,0,
309,309,2020-02-05 5:31:57,4.95,5.2,6039,675,1,client,finished,1,upfront,5751,820,,1709,,CI.4.17,finished,finished,DA.4.37,1945,Samsung SM-G975F,1,0,-1150
421,421,2020-02-06 10:16:52,3.93,4,3701,659,1,client,finished,1,upfront,3848,651,,1852,,CI.4.17,finished,finished,DA.4.37,1877,Samsung SM-G970F,1,0,-578
231,231,2020-02-04 9:38:51,3.03,3.2,4269,513,1,client,finished,1,upfront,4380,595,,1600,,CI.4.10,finished,finished,DA.4.37,331,HUAWEI KOB-L09,1,0,
168,168,2020-02-03 15:42:08,11.51,9.6,11725,2364,1,client,finished,1,upfront,11632,1591,,1548,,CA.5.42,finished,finished,DA.4.37,458,Samsung SM-A310F,1,0,
1057,1057,2020-02-12 8:44:33,2.44,2.4,3008,428,1,client,finished,1,upfront,2806,460,,2536,,CA.5.43,finished,finished,DA.4.39,1218,Samsung SM-A202F,1,0,-62
1155,1155,2020-02-13 13:20:00,6154.1,4500,9315,1493,1,client,finished,1,upfront,6598,984,,2672,,CA.5.32,finished,finished,DA.4.39,1985,INFINIX MOBILITY LIMITED Infinix X624,0,0,
1235,1235,2020-02-14 9:36:53,6000,16000,0,0,0,client,finished,1,upfront,12391,1750,,2769,,CI.4.14,finished,finished,DA.4.37,1645,Samsung SM-G935F,0,0,
1495,1495,2020-02-15 22:44:01,4.6,4.2,4969,716,1,client,finished,1,upfront,5212,520,,3013,,CI.3.96,finished,finished,DA.4.39,464,HUAWEI ANE-LX1,1,0,-548
1471,1471,2020-02-15 18:55:18,4.24,4.5,5458,486,1,client,finished,1,upfront,5528,587,,3002,,CI.4.18,finished,finished,DI.3.33,170,"iPhone10,4",1,0,-286
761,761,2020-02-09 6:51:20,20753.2,10500,10459,1874,1,client,finished,1,upfront,4892,698,,2175,,CI.4.17,finished,finished,DA.4.19,982,TECNO MOBILE LIMITED TECNO KA7O,0,0,
1673,1673,2020-02-17 21:38:29,3.12,3.1,3370,387,1,client,finished,1,upfront,3465,380,,3276,,CA.5.44,finished,finished,DA.4.39,1410,Samsung SM-A105FN,1,0,
1690,1690,2020-02-18 7:13:54,4.97,5,5137,838,1,client,finished,1,upfront,4056,1045,,3269,,CI.4.00,finished,finished,DA.4.39,457,Samsung SM-A605FN,1,0,
1714,1714,2020-02-18 12:55:38,6.82,4.1,3733,1033,1,client,finished,1,upfront,2135,516,,3319,,CA.5.43,finished,finished,DA.4.39,122,Samsung GT-I9505,1,0,-2364
1670,1670,2020-02-17 20:53:59,11110.26,,8357,1138,1,client,finished,1,prediction,6755,793,,3245,,CI.4.14,finished,finished,DA.4.39,640,Samsung SM-G610F,0,0,
2098,2098,2020-02-22 1:42:59,12.69,11.5,18327,1723,1,client,finished,1,upfront,16700,1527,,3774,,CI.4.18,finished,finished,DA.4.39,1128,Sony E6653,1,0,-29
1872,1872,2020-02-20 9:02:57,8.84,8.4,9200,1151,1,client,finished,1,upfront,9214,1008,,3494,,CI.4.18,finished,finished,DA.4.39,1877,Samsung SM-G970F,1,0,-430
2431,2431,2020-02-25 4:17:47,20046,,13968,3258,1,client,finished,1,prediction,8437,1106,,4196,,CA.5.44,finished,finished,DI.3.36,196,"iPhone8,1",0,0,
2718,2718,2020-02-28 13:29:19,3.49,3.7,3912,214,1,client,finished,1,upfront,4066,243,,4512,,CA.5.45,finished,finished,DA.4.42,1574,Wheatek C17 Pro,1,0,
1462,1462,2020-02-15 17:39:55,10852.4,10000,16194,3009,1,client,finished,1,upfront,14911,2468,,2985,,CA.5.32,finished,finished,DA.4.39,1058,Sony F3111,0,0,
2633,2633,2020-02-27 16:00:47,10.23,7.7,9525,2218,1,client,finished,1,upfront,6549,1698,,4427,,CA.5.45,finished,finished,DA.4.31,2043,Sony G8141,1,0,-696
2705,2705,2020-02-28 10:31:32,2.5,2.5,1519,391,1,client,finished,1,upfront,977,300,,4664,,CI.4.19,finished,finished,DA.4.39,2119,Samsung SM-J510FN,1,0,-161
2959,2959,2020-03-01 11:48:22,4.58,4.8,5943,545,1,client,finished,1,upfront,4976,781,,4758,,CA.5.45,finished,finished,DA.4.41,1716,Samsung SM-A105FN,1,0,-1
2357,2357,2020-02-24 5:36:50,6.11,5.3,6536,1061,1,client,finished,1,upfront,5600,903,,4768,,CI.4.18,finished,finished,DA.4.39,2078,Samsung SM-A750FN,1,0,0
3069,3069,2020-03-02 18:17:31,3.36,2.5,2947,554,1,client,finished,1,upfront,1161,229,,4907,,CI.4.19,finished,finished,DI.3.36,124,"iPhone8,1",1,0,
3015,3015,2020-03-02 5:57:09,4.15,4.1,3789,454,1,client,finished,1,upfront,3598,469,,4822,,CI.4.17,finished,finished,DA.4.31,866,Samsung SM-J710F,1,0,-1528
3392,3392,2020-03-06 18:30:16,12702.96,,5985,3170,1,client,finished,1,prediction,5883,1453,,374,,CA.5.17,finished,finished,DA.4.37,1634,TECNO CX Air,0,0,
761,761,2020-02-09 6:51:20,20753.2,10500,10459,1874,1,client,finished,1,upfront,4892,698,,529,,CI.4.17,finished,finished,DA.4.19,982,TECNO MOBILE LIMITED TECNO KA7O,0,0,
3336,3336,2020-03-06 8:38:39,2.77,2.3,3183,586,1,client,finished,1,upfront,2657,390,,311,,CI.4.19,finished,finished,DA.4.41,751,Samsung SM-A920F,1,0,-1366
3358,3358,2020-03-06 12:19:50,9.01,9.8,10534,969,1,client,finished,1,upfront,11003,1145,,798,,CI.4.19,finished,finished,DA.4.41,1716,Samsung SM-A105FN,1,0,
3368,3368,2020-03-06 15:46:30,19291.02,,7886,5831,0,client,finished,1,prediction,9064,1744,,399,,CA.5.01,finished,finished,DA.4.14,106,TECNO CX Air,0,1,
3833,3833,2020-03-11 0:38:00,6.31,,62,2003,0,driver,finished,2,upfront_destination_changed,2634,399,driver_destination_changed,1080,,CA.5.46,finished,finished,DA.4.42,556,Samsung SM-J610FN,1,0,-22
1598,1598,2020-02-17 6:07:50,4.51,5.3,2632,543,0,client,finished,1,upfront,3182,690,,1281,,CA.5.44,finished,finished,DI.3.34,111,"iPhone10,6",1,0,-426
3666,3666,2020-03-09 8:49:56,9000,,94,314,1,client,finished,1,prediction,4129,798,,686,,CI.4.19,finished,finished,DA.4.42,895,Xiaomi Redmi 8A,0,0,
3272,3272,2020-03-05 14:38:18,6049.9,,8246,2010,0,client,finished,1,prediction,9069,1087,,277,,CA.5.43,finished,finished,DA.4.42,2143,TECNO MOBILE LIMITED TECNO B1f,0,0,
3922,3922,2020-03-11 18:41:52,13.86,13.6,17591,1512,1,client,finished,1,upfront,17143,1501,,1315,,CA.5.47,finished,finished,DA.4.34,1830,Samsung SM-J600FN,1,0,-568
3702,3702,2020-03-09 18:45:59,38709.54,,10754,15019,0,client,finished,2,prediction,7476,1540,client_destination_changed,761,,CA.5.32,finished,finished,DA.4.42,485,HMD Global Nokia 2.2,0,0,
3087,3087,2020-03-03 5:59:50,24905.52,,11797,6974,0,client,finished,1,prediction,11797,2673,,24,,CI.4.19,finished,finished,DA.4.39,313,HUAWEI BLN-L21,0,0,
3925,3925,2020-03-11 19:50:14,15470.28,,9429,2991,0,client,finished,1,prediction,8201,1502,,989,,CI.4.13,finished,finished,DA.4.42,844,LAVA iris41,0,1,
2520,2520,2020-02-26 5:15:03,2000,,2049,437,1,client,finished,1,prediction,2323,441,,4281,,CA.5.08,finished,finished,DA.4.39,1834,Samsung SM-G903F,0,0,
4034,4034,2020-03-12 20:40:31,8.7,5.7,7960,1279,1,client,finished,2,upfront,6210,562,,1121,,CA.5.45,finished,finished,DA.4.42,1511,Samsung SM-G975F,1,0,
1598,1598,2020-02-17 6:07:50,4.51,5.3,2632,543,0,client,finished,1,upfront,3182,690,,1290,,CA.5.44,finished,finished,DI.3.34,111,"iPhone10,6",1,0,-426
3960,3960,2020-03-12 7:13:39,8.61,7.9,6806,1444,1,client,finished,1,upfront,6858,1208,,1279,,CI.4.19,finished,finished,DA.4.42,1786,Samsung SM-A750FN,1,0,-11400
3763,3763,2020-03-10 9:29:07,13440.48,,9029,2080,1,client,finished,1,prediction,8865,1306,,818,,CI.4.23,finished,finished,DA.4.42,981,TECNO MOBILE LIMITED TECNO LB7,0,1,0
2964,2964,2020-03-01 14:23:25,33488.26,,22566,3478,1,client,finished,1,prediction,23533,3360,,4771,,CI.4.19,finished,finished,DA.4.41,1753,TECNO L9 Plus,0,1,
2190,2190,2020-02-22 18:26:15,20351.76,,11133,4819,0,client,finished,1,prediction,11123,2233,,3857,,CA.5.44,finished,finished,DA.4.37,994,TECNO-J8,0,0,
680,680,2020-02-08 15:35:51,3.88,2.9,5836,682,1,client,finished,1,upfront,4230,436,,2184,,CI.4.17,finished,finished,DA.4.39,724,Samsung SM-A505FN,1,0,-260
845,845,2020-02-10 2:28:13,8650.16,15500,5795,624,1,client,finished,1,upfront,11685,1244,,2284,,CI.4.17,finished,finished,DA.4.37,1325,TECNO MOBILE LIMITED TECNO B1p,0,1,
1211,1211,2020-02-14 2:57:27,8291.84,8000,4330,1168,1,client,finished,1,upfront,5036,726,,2736,,CA.5.42,finished,finished,DA.4.39,349,TECNO MOBILE LIMITED TECNO KC8,0,0,
1304,1304,2020-02-14 19:08:13,11485.76,11000,14756,3374,1,client,finished,1,upfront,16336,1634,,2820,,CA.5.43,finished,finished,DA.4.37,1058,Sony F3111,0,0,
1568,1568,2020-02-16 19:02:26,6000,101500,3389,557,1,client,finished,2,upfront,33912,3314,client_destination_changed,3118,,CA.5.44,finished,finished,DA.4.34,494,TECNO MOBILE LIMITED TECNO KB8,0,1,
1640,1640,2020-02-17 14:33:23,9149.04,8000,5458,1492,1,client,finished,1,upfront,5357,956,,3215,,CA.4.61,finished,finished,DA.4.37,318,Samsung SM-J600G,0,0,
1452,1452,2020-02-15 15:56:44,56716.29,19000,32712,4486,1,client,finished,1,upfront,14108,1659,,3121,,CA.5.36,finished,finished,DA.4.39,816,TECNO MOBILE LIMITED TECNO LC6a,0,0,
431,431,2020-02-06 13:58:06,5.78,4.9,6401,949,1,driver,finished,2,upfront,6148,649,,1860,,CA.5.42,finished,finished,DA.4.37,2034,Xiaomi Mi MIX 2S,1,0,
2321,2321,2020-02-23 18:15:45,16623.78,,12265,2226,0,client,finished,1,prediction,13330,1834,,4117,,CA.5.43,finished,finished,DA.4.39,2104,TECNO MOBILE LIMITED TECNO BA2,0,1,
2089,2089,2020-02-22 0:16:18,2.5,2.5,1566,242,1,client,finished,1,upfront,1611,298,,4250,,CA.5.44,finished,finished,DI.3.34,153,"iPhone8,1",1,0,-896
2483,2483,2020-02-25 16:02:38,7.44,5.8,5125,1832,1,client,finished,1,upfront,5204,1151,,4325,,CA.5.44,finished,finished,DI.3.36,90,"iPhone11,8",1,0,-342
2458,2458,2020-02-25 12:43:58,16178.04,,7003,4570,0,client,finished,2,prediction,8951,2033,client_destination_changed,4334,,CA.5.44,finished,finished,DA.4.34,848,TECNO CX Air,0,1,
2627,2627,2020-02-27 14:35:15,6000,,2706,414,1,client,finished,1,prediction,3111,463,,4418,,CI.4.19,finished,finished,DA.4.39,577,Infinix HOT 4,0,0,
2767,2767,2020-02-28 20:34:27,15888.54,,10401,2743,1,client,finished,1,prediction,9858,1430,,4876,,CA.5.44,finished,finished,DA.4.39,971,INFINIX MOBILITY LIMITED Infinix X650B,0,0,
2252,2252,2020-02-23 1:13:52,2.58,2.5,2131,377,1,client,finished,5,upfront,2013,388,,36,,CI.4.19,finished,finished,DA.4.41,1895,Samsung SM-A105FN,1,0,-102
2253,2253,2020-02-23 1:24:06,10.08,9.9,15608,1132,1,client,finished,1,upfront,15509,1092,,145,,CA.5.13,finished,finished,DI.3.36,90,"iPhone11,8",1,0,-677
2839,2839,2020-02-29 11:12:57,22647.72,,14959,4191,1,client,finished,1,prediction,12468,1833,,4726,,CA.4.61,finished,finished,DA.4.37,1233,HMD Global Nokia 2.2,0,0,
3451,3451,2020-03-07 2:17:24,18.04,,29640,1977,1,driver,finished,2,upfront_destination_changed,25173,1549,driver_destination_changed,435,,CI.4.14,finished,finished,DA.4.42,1343,HUAWEI ANE-LX1,1,0,
1383,1383,2020-02-15 2:53:56,53.53,5.4,38707,4527,1,client,finished,1,upfront,2375,444,,1367,,CI.4.17,finished,finished,DI.3.33,146,"iPhone10,5",1,0,-41
3652,3652,2020-03-09 5:37:19,17697.6,,5485,2520,1,client,finished,1,prediction,6497,1170,,668,,CI.4.19,finished,finished,DA.4.42,881,INFINIX MOBILITY LIMITED Infinix X608,0,0,
3203,3203,2020-03-04 18:24:08,24026.46,,14300,5267,0,client,finished,1,prediction,15723,2894,,157,,CI.4.19,finished,finished,DA.4.39,1318,TECNO MOBILE LIMITED TECNO LA7,0,0,
